ticker,company_name,source,signal_name,direction,timeframe,triggered_date,days_ago,description,strength,generated_at
PSON.L,PEARSON PLC ORD 25P,portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +4.5% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
PSON.L,PEARSON PLC ORD 25P,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
PUB.PA,PUBLICIS GROUPE SA,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +6.4% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
PUB.PA,PUBLICIS GROUPE SA,portfolio,Shooting Star,BEARISH,DAILY,2026-04-17,4,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-04-21 07:41
PUB.PA,PUBLICIS GROUPE SA,portfolio,Shooting Star,BEARISH,DAILY,2026-04-21,0,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-04-21 07:41
PUB.PA,PUBLICIS GROUPE SA,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
PUB.PA,PUBLICIS GROUPE SA,portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-20,1,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
PUB.PA,PUBLICIS GROUPE SA,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
PUB.PA,PUBLICIS GROUPE SA,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
QIA.DE,Qiagen N.V.                   A,portfolio,Squeeze Bollinger,BULLISH,DAILY,2026-04-21,0,Bandas de Bollinger comprimidas (percentil 19%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
QIA.DE,Qiagen N.V.                   A,portfolio,Hammer,BULLISH,DAILY,2026-04-20,1,"Vela Hammer: mecha inferior larga, cuerpo pequeño — rechazo bajista, posible suelo",2,2026-04-21 07:41
QIA.DE,Qiagen N.V.                   A,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
QIA.DE,Qiagen N.V.                   A,portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-21,0,Precio a 2.7% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
QIA.DE,Qiagen N.V.                   A,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -11.9% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
QIA.DE,Qiagen N.V.                   A,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
QIA.DE,Qiagen N.V.                   A,portfolio,Cerca de Mínimo 52s,BEARISH,WEEKLY,2026-04-20,1,Precio a 2.9% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
QIA.DE,Qiagen N.V.                   A,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 39.4 — presión vendedora cediendo,1,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Bearish Engulfing,BEARISH,DAILY,2026-04-16,5,Vela bajista que envuelve la alcista anterior — fuerte reversión vendedora,3,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Evening Star,BEARISH,DAILY,2026-04-16,5,Patrón Evening Star (3 velas) — reversión bajista de alta fiabilidad,3,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +7.6% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Doji en Subida,BEARISH,DAILY,2026-04-15,6,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -10.3% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-06,15,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Pullback Volumen Seco,BULLISH,WEEKLY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
RACE,Ferrari N.V.,value_us,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +6.0% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,Rebote MA50,BULLISH,DAILY,2026-04-15,6,Precio testó MA50 y rebotó con mecha inferior — soporte validado,2,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,Divergencia RSI Alcista,BULLISH,WEEKLY,2026-04-20,1,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -10.6% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,Pullback Volumen Seco,BULLISH,WEEKLY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-23,29,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-04-21 07:41
RACE.MI,FERRARI,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +5.5% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
RDOR3.SA,Rede D'Or São Luiz S.A.,value_global,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +40.4% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
RELX,RELX PLC PLC,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +10.8% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
RELX,RELX PLC PLC,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
RELX,RELX PLC PLC,portfolio,Toque Banda Superior BB,BEARISH,DAILY,2026-04-20,1,Precio en banda superior de Bollinger — posible sobreextensión,1,2026-04-21 07:41
RELX,RELX PLC PLC,portfolio,Doji en Subida,BEARISH,DAILY,2026-04-14,7,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
RELX,RELX PLC PLC,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -15.4% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
RELX,RELX PLC PLC,portfolio,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-06,15,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
RELX,RELX PLC PLC,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +7.8% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,Extendido sobre MA200,BEARISH,DAILY,2026-04-20,1,"Precio +25.7% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,Pullback Volumen Seco,BULLISH,DAILY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-20,1,Precio a 0.5% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +25.5% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,MACD Cruce Alcista,BULLISH,WEEKLY,2026-04-13,8,Línea MACD cruzó por encima de la señal — momentum alcista activado,1,2026-04-21 07:41
RENT3.SA,Localiza Rent a Car S.A.,value_global,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
RLI,RLI Corp.,portfolio,Divergencia RSI Alcista,BULLISH,DAILY,2026-04-20,1,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
RLI,RLI Corp.,portfolio,Bullish Engulfing,BULLISH,DAILY,2026-04-15,6,Vela alcista que envuelve la bajista anterior — fuerte reversión compradora,3,2026-04-21 07:41
RLI,RLI Corp.,portfolio,Bearish Engulfing,BEARISH,DAILY,2026-04-20,1,Vela bajista que envuelve la alcista anterior — fuerte reversión vendedora,3,2026-04-21 07:41
RLI,RLI Corp.,portfolio,Squeeze Bollinger,BULLISH,DAILY,2026-04-20,1,Bandas de Bollinger comprimidas (percentil 30%) — compresión previa a movimiento explosivo,2,2026-04-21 07:41
RLI,RLI Corp.,portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 2.7% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
RLI,RLI Corp.,portfolio,Death Cross,BEARISH,WEEKLY,2026-04-06,15,MA50 cruzó por debajo de MA200 — señal bajista de largo plazo,3,2026-04-21 07:41
RLI,RLI Corp.,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -8.3% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
RLI,RLI Corp.,portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-23,29,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-04-21 07:41
RLI,RLI Corp.,portfolio,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
RMS.PA,HERMES INTL,portfolio,Precio bajo MA200,BEARISH,DAILY,2026-04-21,0,Precio -17.5% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
RMS.PA,HERMES INTL,portfolio,Precio bajo MA50,BEARISH,DAILY,2026-04-21,0,Precio -8.4% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
RMS.PA,HERMES INTL,portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-21,0,Precio a 6.1% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
RMS.PA,HERMES INTL,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -18.9% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
RMS.PA,HERMES INTL,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
RMS.PA,HERMES INTL,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 35.1 — presión vendedora cediendo,1,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,Precio bajo MA200,BEARISH,DAILY,2026-04-21,0,Precio -23.4% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-21,0,Precio +4.2% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -22.6% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,Divergencia RSI Alcista,BULLISH,WEEKLY,2026-04-20,1,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -26.2% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,Tendencia Bajista LH/LL,BEARISH,WEEKLY,2026-04-20,1,Máximos y mínimos decrecientes en las últimas 20 velas — downtrend confirmado,2,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 37.0 — presión vendedora cediendo,1,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-03-23,29,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-04-21 07:41
RMV.L,RIGHTMOVE PLC ORD 0.1P,portfolio,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,Precio bajo MA200,BEARISH,DAILY,2026-04-20,1,Precio -19.5% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,Shooting Star,BEARISH,DAILY,2026-04-14,7,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +3.1% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,Doji en Caída,BULLISH,DAILY,2026-04-15,6,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,Death Cross,BEARISH,WEEKLY,2026-03-16,36,MA50 cruzó por debajo de MA200 — señal bajista de largo plazo,3,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,Precio bajo MA200,BEARISH,WEEKLY,2026-04-20,1,Precio -25.6% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,Precio bajo MA50,BEARISH,WEEKLY,2026-04-20,1,Precio -22.0% bajo MA50 — tendencia deteriorada,2,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,MACD Cruce Alcista,BULLISH,WEEKLY,2026-03-30,22,Línea MACD cruzó por encima de la señal — momentum alcista activado,2,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,RSI Zona Baja,BULLISH,WEEKLY,2026-04-20,1,RSI 38.4 — presión vendedora cediendo,1,2026-04-21 07:41
ROP,"Roper Technologies, Inc.",value_us,MACD Histograma Creciente,BULLISH,WEEKLY,2026-04-20,1,Histograma MACD positivo y en expansión — momentum alcista acelerando,1,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Precio sobre MA50,BULLISH,DAILY,2026-04-20,1,Precio +6.5% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Extendido sobre MA200,BEARISH,DAILY,2026-04-20,1,"Precio +31.2% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Pullback Volumen Seco,BULLISH,DAILY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Shooting Star,BEARISH,DAILY,2026-04-17,4,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Shooting Star,BEARISH,DAILY,2026-04-20,1,"Vela Shooting Star: mecha superior larga — rechazo alcista, posible techo",2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Cerca de Máximo 52s,BULLISH,DAILY,2026-04-20,1,Precio a 0.4% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Doji en Subida,BEARISH,DAILY,2026-04-15,6,"Doji después de subida — indecisión, posible agotamiento comprador",1,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +34.9% sobre MA50 — soporte dinámico activo,2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +73.1% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,RSI Sobrecomprado,BEARISH,WEEKLY,2026-04-20,1,"RSI 77.9 — zona de sobrecompra, riesgo de reversión",2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Pullback Volumen Seco,BULLISH,WEEKLY,2026-04-20,1,"Retroceso reciente con volumen <70% de la media — presión vendedora débil, consolidación saludable",2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Tendencia Alcista HH/HL,BULLISH,WEEKLY,2026-04-20,1,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
RRBI,"Red River Bancshares, Inc.",portfolio,Cerca de Máximo 52s,BULLISH,WEEKLY,2026-04-20,1,Precio a 0.4% del máximo de 52 semanas — fuerza relativa excepcional,2,2026-04-21 07:41
RSG,"Republic Services, Inc.",portfolio,Toque Banda Inferior BB,BULLISH,DAILY,2026-04-20,1,Precio tocando banda inferior de Bollinger — zona de sobreventa estadística,2,2026-04-21 07:41
RSG,"Republic Services, Inc.",portfolio,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 2.7% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
RSG,"Republic Services, Inc.",portfolio,RSI Zona Baja,BULLISH,DAILY,2026-04-20,1,RSI 33.2 — presión vendedora cediendo,1,2026-04-21 07:41
RSG,"Republic Services, Inc.",portfolio,Doji en Caída,BULLISH,DAILY,2026-04-15,6,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
RSG,"Republic Services, Inc.",portfolio,Divergencia RSI Alcista,BULLISH,WEEKLY,2026-04-20,1,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
RSG,"Republic Services, Inc.",portfolio,MACD Cruce Bajista,BEARISH,WEEKLY,2026-04-13,8,Línea MACD cruzó por debajo de la señal — momentum bajista,1,2026-04-21 07:41
RSG,"Republic Services, Inc.",portfolio,MACD Histograma Cayendo,BEARISH,WEEKLY,2026-04-20,1,Histograma MACD negativo y expandiéndose — presión bajista acelerando,1,2026-04-21 07:41
SAF.PA,SAFRAN,value_eu,Tendencia Alcista HH/HL,BULLISH,DAILY,2026-04-21,0,Máximos y mínimos crecientes en las últimas 20 velas — uptrend confirmado,2,2026-04-21 07:41
SAF.PA,SAFRAN,value_eu,Doji en Caída,BULLISH,DAILY,2026-04-21,0,"Doji después de tendencia bajista — indecisión, posible agotamiento vendedor",1,2026-04-21 07:41
SAF.PA,SAFRAN,value_eu,Extendido sobre MA200,BEARISH,WEEKLY,2026-04-20,1,"Precio +51.5% sobre MA200 — sobreextensión, riesgo de corrección",2,2026-04-21 07:41
SAF.PA,SAFRAN,value_eu,Precio sobre MA50,BULLISH,WEEKLY,2026-04-20,1,Precio +1.9% sobre MA50 — soporte dinámico activo,1,2026-04-21 07:41
SAP,SAP  SE,value_us,Precio bajo MA200,BEARISH,DAILY,2026-04-20,1,Precio -26.2% bajo MA200 — tendencia bajista estructural,3,2026-04-21 07:41
SAP,SAP  SE,value_us,Divergencia RSI Alcista,BULLISH,DAILY,2026-04-20,1,Precio hace mínimos más bajos pero RSI hace mínimos más altos — presión bajista agotándose,3,2026-04-21 07:41
SAP,SAP  SE,value_us,Cerca de Mínimo 52s,BEARISH,DAILY,2026-04-20,1,Precio a 9.7% del mínimo de 52 semanas — cuchillo cayendo,2,2026-04-21 07:41
