ticker,super_score_4d,tier,description,dimensions,weights,timing_convergence,timing_bonus,timing_reason,sector_momentum,tier_boost,sector_name,dj_ticker,institutional_details,price_target,upside_percent,fundamental_score,current_price
SEI,33.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 41.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Energy,DJUSEN,"{'ticker': 'SEI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
URG,33.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 100, 'sector': 41.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Energy,DJUSEN,"{'ticker': 'URG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ARAI,33.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 60, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'ARAI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SHBI,32.9,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 80, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'SHBI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
EGBN,32.9,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 80, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'EGBN', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NIC,32.9,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 80, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'NIC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
OBLG,32.9,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 80, 'sector': 64.45, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Financial Services,DJUSFI,"{'ticker': 'OBLG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
EVLV,32.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 80, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'EVLV', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MSM,32.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 80, 'sector': 64.1, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Industrials,DJUSIG,"{'ticker': 'MSM', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MLAA,32.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'MLAA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
HLXC,32.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'HLXC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
RPLRT,32.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'RPLRT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
LQR,32.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 50, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,,,"{'ticker': 'LQR', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
STRW,31.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'STRW', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AHH,31.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'AHH', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
PK,31.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'PK', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CLPR,31.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'CLPR', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
HHH,31.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'HHH', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AMH,31.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'AMH', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
GOOD,31.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 45.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Real Estate,DJUSRE,"{'ticker': 'GOOD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AGL,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'AGL', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ANIX,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'ANIX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MIRM,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'MIRM', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CRSP,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'CRSP', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
QTIH,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'QTIH', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ONCY,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'ONCY', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AKAN,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'AKAN', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
GBCS,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'GBCS', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ZBIO,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'ZBIO', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ZNTL,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'ZNTL', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NTLA,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'NTLA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CDTX,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'CDTX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
RCKT,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'RCKT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
IRD,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'IRD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ENTX,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'ENTX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MBIO,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'MBIO', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NRXS,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'NRXS', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MNPR,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'MNPR', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
IMA,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'IMA', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
TXMD,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'TXMD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
TCRX,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'TCRX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
PLX,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'PLX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
AMLX,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'AMLX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
KYTX,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'KYTX', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
EVMN,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'EVMN', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ZOMDF,31.2,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 43.54, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,0,Healthcare,DJUSHC,"{'ticker': 'ZOMDF', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ZEUS,31.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 77.47, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,3,Basic Materials,DJUSBS,"{'ticker': 'ZEUS', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
LIN,31.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 77.47, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,3,Basic Materials,DJUSBS,"{'ticker': 'LIN', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
IOSP,31.0,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 77.47, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,stable,3,Basic Materials,DJUSBS,"{'ticker': 'IOSP', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
BDL,30.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'BDL', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
OXM,30.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'OXM', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CRMT,30.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'CRMT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CRWS,30.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'CRWS', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
MNRO,30.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'MNRO', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
RCKY,30.8,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 70, 'sector': 66.67, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Consumer Cyclical,DJUSGT,"{'ticker': 'RCKY', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
SGU,30.7,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 41.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Energy,DJUSEN,"{'ticker': 'SGU', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
LPG,30.7,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 41.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Energy,DJUSEN,"{'ticker': 'LPG', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
EPD,30.7,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 41.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Energy,DJUSEN,"{'ticker': 'EPD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
NGS,30.7,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 90, 'sector': 41.07, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,0,Energy,DJUSEN,"{'ticker': 'NGS', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
FTCI,30.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'FTCI', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
HLIT,30.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'HLIT', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
CLFD,30.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'CLFD', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
KOSS,30.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'KOSS', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
ESTC,30.5,🔵 MODERADA,Seguimiento recomendado,"{'vcp': 0, 'insiders': 50, 'sector': 74.76, 'institutional': 0}","{'vcp': 0.3, 'insiders': 0.25, 'sector': 0.2, 'institutional': 0.25}",False,0,,improving,3,Technology,DJUSTC,"{'ticker': 'ESTC', 'whales_holding': [], 'num_whales': 0, 'total_value': 0, 'total_shares': 0, 'whale_score': 0}",,,50,
